10.20.6	mustuke	11.2.19	najal	11.5.12	nekton	11.8.5	ninaauk	11.10.18	noova
10.20.7	mustuma	11.2.20	nakatav	11.5.13	neljane	11.8.6	ninakil	11.10.19	noppama
10.20.8	mustus	11.3.1	nakatis	11.5.14	neljas	11.8.7	ninali	11.10.20	nordost
10.20.9	mutant	11.3.2	nakkama	11.5.15	nelson	11.8.8	ninamik	11.11.1	noriit
10.20.10	mutiauk	11.3.3	nakkuma	11.5.16	nemad	11.8.9	ninaots	11.11.2	norija
10.20.11	mutike	11.3.4	nakkus	11.5.17	nentima	11.8.10	ninats	11.11.3	norin
10.20.12	muton	11.3.5	naksak	11.5.18	neogeen	11.8.11	ninuli	11.11.4	normaeg
10.20.13	mutsima	11.3.6	naksti	11.5.19	neoniit	11.8.12	niplama	11.11.5	normann
10.20.14	mutukas	11.3.7	naksuma	11.5.20	neoon	11.8.13	nippel	11.11.6	norming
10.20.15	muude	11.3.8	naksur	11.6.1	neotis	11.8.14	nippima	11.11.7	norse
10.20.16	muudend	11.3.9	nalivka	11.6.2	nepali	11.8.15	nipsama	11.11.8	norss
10.20.17	muumia	11.3.10	namaas	11.6.3	nereiid	11.8.16	nipsis	11.11.9	nosima
10.20.18	muundur	11.3.11	nanai	11.6.4	nerka	11.8.17	nirakas	11.11.10	notar
10.20.19	muusa	11.3.12	nandu	11.6.5	nestene	11.8.18	nirin	11.11.11	notiits
10.20.20	muuseas	11.3.13	nanking	11.6.6	nestik	11.8.19	nirult	11.11.12	notsu
11.1.1	muuseum	11.3.14	nansuk	11.6.7	nestor	11.8.20	nisupea	11.11.13	novell
11.1.2	muusik	11.3.15	napakas	11.6.8	neuriit	11.9.1	nitraat	11.11.14	noviaal
11.1.3	muutlik	11.3.16	napalm	11.6.9	neutron	11.9.2	nitriid	11.11.15	nubul
11.1.4	muutma	11.3.17	napilt	11.6.10	nidus	11.9.3	nitro	11.11.16	nudism
11.1.5	muutuja	11.3.18	nappima	11.6.11	nidusus	11.9.4	nitroos	11.11.17	nugat
11.1.6	muutuma	11.3.19	napsine	11.6.12	niduvus	11.9.5	niuhti	11.11.18	nugis
11.1.7	muuvi	11.3.20	narin	11.6.13	niello	11.9.6	niuks	11.11.19	nugiuss
11.1.8	naaber	11.4.1	narmik	11.6.14	nigelus	11.9.7	nivend	11.11.20	nugris
11.1.9	naabob	11.4.2	narrike	11.6.15	nigin	11.9.8	nivoo	11.12.1	nuhtlus
11.1.10	naabrus	11.4.3	narrilt	11.6.16	nihik	11.9.9	noahaav	11.12.2	nuiama
11.1.11	naagel	11.4.4	narrus	11.6.17	nihuke	11.9.10	noapide	11.12.3	nukits
11.1.12	naarits	11.4.5	narsaan	11.6.18	nihuti	11.9.11	noatupp	11.12.4	nukker
11.1.13	naase	11.4.6	narta	11.6.19	nihutus	11.9.12	nobedus	11.12.5	nukralt
11.1.14	naaskel	11.4.7	narts	11.6.20	nihvama	11.9.13	nobless	11.12.6	nukulik
11.1.15	nabaauk	11.4.8	nastid	11.7.1	niide	11.9.14	nohune	11.12.7	nullima
11.1.16	nadiir	11.4.9	nastik	11.7.2	niipea	11.9.15	noitama	11.12.8	nullis
11.1.17	nadilt	11.4.10	natsima	11.7.3	niisama	11.9.16	nojaa	11.12.9	number
11.1.18	nadine	11.4.11	natsism	11.7.4	niisk	11.9.17	nojah	11.12.10	nunatak
11.1.19	naelane	11.4.12	nattima	11.7.5	niiskus	11.9.18	nokik	11.12.11	nuppel
11.1.20	naelik	11.4.13	natuke	11.7.6	niisuke	11.9.19	nokis	11.12.12	nuppuma
11.2.1	naerma	11.4.14	natuur	11.7.7	niisuti	11.9.20	nokjas	11.12.13	nupukas
11.2.2	naerune	11.4.15	nauding	11.7.8	niitaas	11.10.1	nolgus	11.12.14	nupukus
11.2.3	naerusk	11.4.16	nautika	11.7.9	niitjas	11.10.2	nomarh	11.12.15	nurgake
11.2.4	nagaan	11.4.17	nautima	11.7.10	nikerd	11.10.3	nonett	11.12.16	nurgik
11.2.5	nagaika	11.4.18	navaho	11.7.11	nikroom	11.10.4	nonstop	11.12.17	nurin
11.2.6	nagin	11.4.19	neeger	11.7.12	niksuma	11.10.5	noobil	11.12.18	nuriti
11.2.7	nagunii	11.4.20	neegus	11.7.13	nilbe	11.10.6	nookuma	11.12.19	nurjama
11.2.8	nahand	11.5.1	neelama	11.7.14	nilpama	11.10.7	noolelt	11.12.20	nurjatu
11.13.1	nurkjas	11.15.14	oinapea	11.18.7	ooberst	11.20.20	oskar	12.3.13	pabul
11.13.2	nurklik	11.15.15	oinas	11.18.8	oobolus	12.1.1	oskur	12.3.14	padavai
11.13.3	nurmik	11.15.16	oinik	11.18.9	oojaa	12.1.2	osmik	12.3.15	padin
11.13.4	nutikas	11.15.17	oistuma	11.18.10	ooker	12.1.3	osmoos	12.3.16	padjand
11.13.5	nutikus	11.15.18	oiukas	11.18.11	ooleum	12.1.4	osoon	12.3.17	padrun
11.13.6	nutjas	11.15.19	oivik	11.18.12	ooloog	12.1.5	osseet	12.3.18	paejahu
11.13.7	nutlik	11.15.20	ojatarn	11.18.13	oomega	12.1.6	ostetav	12.3.19	paekivi
11.13.8	nutma	11.16.1	okaapi	11.18.14	oomen	12.1.7	ostiit	12.3.20	paelama
11.13.9	nutria	11.16.2	okariin	11.18.15	oopium	12.1.8	ostja	12.4.1	paeljas
11.13.10	nutsima	11.16.3	okaspuu	11.18.16	ooteaeg	12.1.9	ostjak	12.4.2	paemurd
11.13.11	nuumik	11.16.4	oksatu	11.18.17	ootus	12.1.10	ostma	12.4.3	paeriit
11.13.12	nuuskur	11.16.5	oksene	11.18.18	ootvele	12.1.11	osund	12.4.4	paesein
11.13.13	nuust	11.16.6	okseti	11.18.19	opaakne	12.1.12	osutama	12.4.5	pagan
11.13.14	nuuter	11.16.7	oksiid	11.18.20	opakas	12.1.13	osutuma	12.4.6	pagana
11.13.15	nuutima	11.16.8	oksine	11.19.1	operett	12.1.14	osutus	12.4.7	paganus
11.13.16	oakaun	11.16.9	oksjon	11.19.2	opiaat	12.1.15	otoloog	12.4.8	pagar
11.13.17	oakohv	11.16.10	okslik	11.19.3	opituba	12.1.16	otoman	12.4.9	pagas
11.13.18	oavars	11.16.11	oksool	11.19.4	opkunst	12.1.17	otsaees	12.4.10	pagema
11.13.19	obadus	11.16.12	okteen	11.19.5	opman	12.1.18	otsaju	12.4.11	pagin
11.13.20	objekt	11.16.13	oktett	11.19.6	oponent	12.1.19	otsatus	12.4.12	pagood
11.14.1	oblaat	11.16.14	oktood	11.19.7	opossum	12.1.20	otsegu	12.4.13	pagulus
11.14.2	obrok	11.16.15	okulist	11.19.8	optik	12.2.1	otsekil	12.4.14	pahane
11.14.3	odajas	11.16.16	okupant	11.19.9	optika	12.2.2	otseli	12.4.15	pahem
11.14.4	odalisk	11.16.17	olbama	11.19.10	orajas	12.2.3	otsene	12.4.16	pahemal
11.14.5	odamees	11.16.18	oleiin	11.19.11	orbiit	12.2.4	otsesui	12.4.17	pahkam
11.14.6	odavalt	11.16.19	olema	11.19.12	orbuma	12.2.5	otsetee	12.4.18	pahkjas
11.14.7	odorant	11.16.20	olemus	11.19.13	orden	12.2.6	otseti	12.4.19	pahkuma
11.14.8	odraiva	11.17.1	olenema	11.19.14	order	12.2.7	otsima	12.4.20	pahmima
11.14.9	odrapea	11.17.2	olenev	11.19.15	oreaad	12.2.8	otsjoon	12.5.1	pahnama
11.14.10	ofort	11.17.3	oletama	11.19.16	oreool	12.2.9	otslaud	12.5.2	pahnane
11.14.11	ofset	11.17.4	oletus	11.19.17	orhidee	12.2.10	otsmik	12.5.3	pahtel
11.14.12	ogajas	11.17.5	olevik	11.19.18	orient	12.2.11	otstapp	12.5.4	pahur
11.14.13	ogalik	11.17.6	olgugi	11.19.19	orikas	12.2.12	otsus	12.5.5	pahurus
11.14.14	ogaputk	11.17.7	oligarh	11.19.20	orjaelu	12.2.13	overlok	12.5.6	pahvima
11.14.15	ogaralt	11.17.8	oliiv	11.20.1	orjalik	12.2.14	paagas	12.5.7	paiga
11.14.16	ohakane	11.17.9	olija	11.20.2	orjus	12.2.15	paakuma	12.5.8	paikama
11.14.17	ohatama	11.17.10	ollus	11.20.3	ormus	12.2.16	paali	12.5.9	paike
11.14.18	ohatis	11.17.11	oluline	11.20.4	ornung	12.2.17	paalia	12.5.10	paikne
11.14.19	oherdi	11.17.12	olupilt	11.20.5	orund	12.2.18	paanika	12.5.11	paiksus
11.14.20	ohhoo	11.17.13	olviauk	11.20.6	orustik	12.2.19	paapul	12.5.12	paiku
11.15.1	ohjama	11.17.14	omadus	11.20.7	orvand	12.2.20	paargu	12.5.13	pailaps
11.15.2	ohjur	11.17.15	omaette	11.20.8	osaalus	12.3.1	paarik	12.5.14	painard
11.15.3	ohkama	11.17.16	omahind	11.20.9	osadus	12.3.2	paarike	12.5.15	paind
11.15.4	ohkima	11.17.17	omakasu	11.20.10	osahulk	12.3.3	paarima	12.5.16	paine
11.15.5	ohtetu	11.17.18	omaksed	11.20.11	osakond	12.3.4	paaris	12.5.17	painima
11.15.6	ohtlik	11.17.19	omama	11.20.12	osaline	12.3.5	paariti	12.5.18	paise
11.15.7	ohtralt	11.17.20	omane	11.20.13	osamaks	12.3.6	paast	12.5.19	paiske
11.15.8	ohtrus	11.18.1	omavoli	11.20.14	osanema	12.3.7	paater	12.5.20	paistev
11.15.9	ohulill	11.18.2	omlett	11.20.15	osapool	12.3.8	paatina	12.6.1	paistma
11.15.10	ohutus	11.18.3	onanist	11.20.16	osavalt	12.3.9	paatjas	12.6.2	paistus
11.15.11	ohver	11.18.4	ontlik	11.20.17	ositama	12.3.10	paavian	12.6.3	paisul
11.15.12	oimama	11.18.5	onulik	11.20.18	oskaja	12.3.11	paavst	12.6.4	paisuma
11.15.13	oimetus	11.18.6	onupoeg	11.20.19	oskama	12.3.12	pabin	12.6.5	paitsi
12.6.6	paitus	12.8.19	pannoo	12.11.12	parun	12.14.5	pealine	12.16.18	peksja
12.6.7	pajats	12.8.20	pansion	12.11.13	pasane	12.14.6	pealiti	12.16.19	peksma
12.6.8	pakal	12.9.1	pansjon	12.11.14	pasha	12.14.7	pealmaa	12.16.20	pektiin
12.6.9	pakatis	12.9.2	panter	12.11.15	paskaak	12.14.8	pealsed	12.17.1	peldik
12.6.10	pakil	12.9.3	pantese	12.11.16	paskal	12.14.9	pealuu	12.17.2	peled
12.6.11	pakis	12.9.4	pants	12.11.17	pasmak	12.14.10	peamine	12.17.3	peletis
12.6.12	pakkima	12.9.5	pantser	12.11.18	pasmas	12.14.11	peanahk	12.17.4	peletus
12.6.13	pakku	12.9.6	pantsid	12.11.19	passaat	12.14.12	peanupp	12.17.5	pelglik
12.6.14	paklane	12.9.7	panus	12.11.20	passi	12.14.13	peapool	12.17.6	pelgu
12.6.15	pakme	12.9.8	paokil	12.12.1	passiiv	12.14.14	pearaag	12.17.7	pelguma
12.6.16	paksuke	12.9.9	paokile	12.12.2	passija	12.14.15	peast	12.17.8	pelgur
12.6.17	paksult	12.9.10	paopaik	12.12.3	passima	12.14.16	peateos	12.17.9	pelgus
12.6.18	palagan	12.9.11	paotama	12.12.4	passiva	12.14.17	peatne	12.17.10	pelikan
12.6.19	palake	12.9.12	paotuma	12.12.5	pasta	12.14.18	peatu	12.17.11	pelima
12.6.20	palat	12.9.13	papaaha	12.12.6	pastell	12.14.19	peatult	12.17.12	pelmeen
12.7.1	palatso	12.9.14	papaia	12.12.7	pastill	12.14.20	peauks	12.17.13	peluma
12.7.2	palav	12.9.15	papill	12.12.8	pastor	12.15.1	peavalu	12.17.14	pelus
12.7.3	palavus	12.9.16	paplus	12.12.9	patakas	12.15.2	peavari	12.17.15	pelusk
12.7.4	palee	12.9.17	pappel	12.12.10	patarei	12.15.3	peber	12.17.16	pelutu
12.7.5	paljak	12.9.18	parand	12.12.11	patent	12.15.4	pedajas	12.17.17	pendel
12.7.6	paljalt	12.9.19	parask	12.12.12	patinka	12.15.5	pedant	12.17.18	pensnee
12.7.7	paljas	12.9.20	parata	12.12.13	patrama	12.15.6	pedell	12.17.19	penta
12.7.8	palju	12.10.1	pardama	12.12.14	patroon	12.15.7	peeker	12.17.20	pentaan
12.7.9	paljuke	12.10.2	pardati	12.12.15	patsaki	12.15.8	peene	12.18.1	pentood
12.7.10	paljuti	12.10.3	pardike	12.12.16	patsama	12.15.9	peenike	12.18.2	pentsik
12.7.11	palkon	12.10.4	pardon	12.12.17	patsima	12.15.10	peenjas	12.18.3	peolaud
12.7.12	pallija	12.10.5	pardur	12.12.18	patsti	12.15.11	peenus	12.18.4	peoleo
12.7.13	pallima	12.10.6	parees	12.12.19	patsuma	12.15.12	peeso	12.18.5	peoline
12.7.14	palline	12.10.7	paremal	12.12.20	patuelu	12.15.13	peeter	12.18.6	peoon
12.7.15	palling	12.10.8	paremik	12.13.1	patune	12.15.14	peetuma	12.18.7	peoriie
12.7.16	pallon	12.10.9	paremus	12.13.2	patusus	12.15.15	peetus	12.18.8	peoroog
12.7.17	paltus	12.10.10	parfee	12.13.3	patutee	12.15.16	pegasus	12.18.9	peotuju
12.7.18	palve	12.10.11	pargas	12.13.4	pausima	12.15.17	pehkima	12.18.10	pepita
12.7.19	palvus	12.10.12	pargend	12.13.5	pautima	12.15.18	pehkoks	12.18.11	pepsiin
12.7.20	pampa	12.10.13	pariis	12.13.6	peaaegu	12.15.19	pehmelt	12.18.12	pepuli
12.8.1	pampel	12.10.14	parim	12.13.7	peaaine	12.15.20	pehmjas	12.18.13	pereti
12.8.2	panama	12.10.15	parka	12.13.8	peaarst	12.16.1	pehmune	12.18.14	perfekt
12.8.3	pandav	12.10.16	parkaed	12.13.9	peaasi	12.16.2	peidik	12.18.15	perfo
12.8.4	pandu	12.10.17	parkett	12.13.10	peaauk	12.16.3	peidus	12.18.16	pergel
12.8.5	pandur	12.10.18	parkla	12.13.11	peaehe	12.16.4	peidust	12.18.17	pergola
12.8.6	pandus	12.10.19	parkuma	12.13.12	peagu	12.16.5	peied	12.18.18	perigee
12.8.7	paneel	12.10.20	parnass	12.13.13	peahaav	12.16.6	peilima	12.18.19	periood
12.8.8	panemu	12.11.1	parool	12.13.14	peaharu	12.16.7	peiling	12.18.20	perkal
12.8.9	panev	12.11.2	parras	12.13.15	peahoid	12.16.8	peite	12.19.1	permi
12.8.10	pangas	12.11.3	parsek	12.13.16	peajas	12.16.9	peitma	12.19.2	perroon
12.8.11	pangene	12.11.4	parsil	12.13.17	peajuur	12.16.10	peitpea	12.19.3	perse
12.8.12	panila	12.11.5	partei	12.13.18	peake	12.16.11	peits	12.19.4	perseli
12.8.13	pankiir	12.11.6	partii	12.13.19	peakokk	12.16.12	peituma	12.19.5	perult
12.8.14	panklik	12.11.7	partner	12.13.20	peakolu	12.16.13	peitus	12.19.6	perutis
12.8.15	pankrot	12.11.8	partorg	12.14.1	pealagi	12.16.14	pekaari	12.19.7	pervert
12.8.16	pankur	12.11.9	parts	12.14.2	pealdis	12.16.15	pekisus	12.19.8	pesake
12.8.17	panna	12.11.10	partsak	12.14.3	pealegi	12.16.16	pekkima	12.19.9	pesemis
12.8.18	pannal	12.11.11	partsti	12.14.4	pealik	12.16.17	peksa	12.19.10	pesiti
12.19.11	pesitus	13.2.4	piire	13.4.17	piluahi	13.7.10	pissu	13.10.3	poeaken
12.19.12	pessaar	13.2.5	piirel	13.4.18	pilujas	13.7.11	pissuma	13.10.4	poeem
12.19.13	pesueht	13.2.6	piirima	13.4.19	pilukil	13.7.12	pistik	13.10.5	poees
12.19.14	pesula	13.2.7	piirits	13.4.20	pilve	13.7.13	pistjas	13.10.6	poeet
12.19.15	pesunui	13.2.8	piiritu	13.5.1	pilveke	13.7.14	pistma	13.10.7	poeriie
12.19.16	pesur	13.2.9	piisam	13.5.2	pilvine	13.7.15	pistmik	13.10.8	poesell
12.19.17	petank	13.2.10	piisama	13.5.3	pilvitu	13.7.16	pistoda	13.10.9	poetis
12.19.18	petetu	13.2.11	piiskop	13.5.4	pimedus	13.7.17	pistoks	13.10.10	pogromm
12.19.19	petmine	13.2.12	piison	13.5.5	pimesi	13.7.18	pistool	13.10.11	poikvel
12.19.20	pettuma	13.2.13	piistik	13.5.6	pimesus	13.7.19	pisut	13.10.12	poise
12.20.1	pettur	13.2.14	piisuti	13.5.7	pimik	13.7.20	pitsa	13.10.13	pojeng
12.20.2	piaal	13.2.15	piits	13.5.8	pindama	13.8.1	pitser	13.10.14	pokaal
12.20.3	pianism	13.2.16	pikal	13.5.9	pinde	13.8.2	pitsike	13.10.15	poksima
12.20.4	piano	13.2.17	pikali	13.5.10	pindluu	13.8.3	pitsjas	13.10.16	polaab
12.20.5	piaster	13.2.18	pikalt	13.5.11	pinevil	13.8.4	pitsu	13.10.17	polaar
12.20.6	pidama	13.2.19	pikant	13.5.12	pinevus	13.8.5	piuguss	13.10.18	poldaks
12.20.7	pidavus	13.2.20	pikee	13.5.13	pinge	13.8.6	plaaner	13.10.19	polder
12.20.8	pidetu	13.3.1	pikem	13.5.14	pingetu	13.8.7	plaat	13.10.20	poldud
12.20.9	pidev	13.3.2	pikiorg	13.5.15	pingist	13.8.8	pladin	13.11.1	poleer
12.20.10	pidevus	13.3.3	pikkas	13.5.16	pingsus	13.8.9	plafoon	13.11.2	poleks
12.20.11	pidine	13.3.4	pikker	13.5.17	pingul	13.8.10	plagama	13.11.3	poliis
12.20.12	pidune	13.3.5	pikkima	13.5.18	pingule	13.8.11	plakat	13.11.4	poliit
12.20.13	pidur	13.3.6	pikku	13.5.19	pinguma	13.8.12	plaks	13.11.5	polje
12.20.14	pieso	13.3.7	pikkune	13.5.20	pingus	13.8.13	plaksti	13.11.6	polka
12.20.15	pieteet	13.3.8	piklid	13.6.1	pinguti	13.8.14	plank	13.11.7	pollak
12.20.16	pigem	13.3.9	piklik	13.6.2	pinin	13.8.15	plankur	13.11.8	pollar
12.20.17	pigine	13.3.10	piksa	13.6.3	pinnal	13.8.16	plastik	13.11.9	polnud
12.20.18	pigment	13.3.11	piksel	13.6.4	pinnale	13.8.17	platnoi	13.11.10	polut
12.20.19	pihakas	13.3.12	pikuke	13.6.5	pinnima	13.8.18	platoo	13.11.11	pomel
12.20.20	pihiisa	13.3.13	pilaff	13.6.6	pinnul	13.8.19	plats	13.11.12	pommima
13.1.1	pihik	13.3.14	pilama	13.6.7	pinsol	13.8.20	platsti	13.11.13	pompoon
13.1.2	pihkama	13.3.15	pilbas	13.6.8	pinss	13.9.1	plauh	13.11.14	ponduma
13.1.3	pihkuma	13.3.16	pilda	13.6.9	pintsak	13.9.2	plauhti	13.11.15	ponks
13.1.4	pihtaed	13.3.17	pildaja	13.6.10	pintsel	13.9.3	pleebs	13.11.16	poodu
13.1.5	pihtama	13.3.18	pildike	13.6.11	pinumaa	13.9.4	pleier	13.11.17	pooge
13.1.6	pihtas	13.3.19	pilduja	13.6.12	pipar	13.9.5	plejaad	13.11.18	poogen
13.1.7	pihusti	13.3.20	pilet	13.6.13	pipett	13.9.6	plekine	13.11.19	pookija
13.1.8	pihutsi	13.4.1	pilge	13.6.14	piprane	13.9.7	plekk	13.11.20	poola
13.1.9	piibel	13.4.2	pilgel	13.6.15	pirakas	13.9.8	pleku	13.12.1	pooleks
13.1.10	piiber	13.4.3	pilguke	13.6.16	piraki	13.9.9	plevna	13.12.2	pooleli
13.1.11	piibi	13.4.4	piljard	13.6.17	pireke	13.9.10	pliiaur	13.12.3	poolene
13.1.12	piibuke	13.4.5	pilkaja	13.6.18	pirnjas	13.9.11	pliit	13.12.4	poolija
13.1.13	piiga	13.4.6	pilkama	13.6.19	piroog	13.9.12	plink	13.12.5	poolima
13.1.14	piiks	13.4.7	pilkane	13.6.20	pirts	13.9.13	plinn	13.12.6	poolis
13.1.15	piikuma	13.4.8	pilkuma	13.7.1	piruett	13.9.14	pliraki	13.12.7	poolkuu
13.1.16	piiluma	13.4.9	pillaja	13.7.2	pirukas	13.9.15	plokk	13.12.8	poolsus
13.1.17	piimand	13.4.10	pillama	13.7.3	pisar	13.9.16	pluss	13.12.9	pooltki
13.1.18	piimjas	13.4.11	pillav	13.7.4	pisem	13.9.17	pluus	13.12.10	poolus
13.1.19	piinaja	13.4.12	pillima	13.7.5	piserdi	13.9.18	pneumo	13.12.11	pooma
13.1.20	piinama	13.4.13	pilotka	13.7.6	pisiasi	13.9.19	pobin	13.12.12	poonel
13.2.1	piinia	13.4.14	pilpake	13.7.7	pisieos	13.9.20	pobul	13.12.13	poorsus
13.2.2	piinlik	13.4.15	pilsen	13.7.8	pisike	13.10.1	podagra	13.12.14	poose
13.2.3	piiraja	13.4.16	piltlik	13.7.9	pisku	13.10.2	podest	13.12.15	popilt
13.12.16	popkorn	13.15.9	prefekt	13.18.2	puding	13.20.15	punapuu	14.3.8	puukuur
13.12.17	poplaul	13.15.10	prefiks	13.18.3	pudrune	13.20.16	punasuu	14.3.9	puulatv
13.12.18	poploor	13.15.11	prelaat	13.18.4	pueblo	13.20.17	pundar	14.3.10	puuleht
13.12.19	popsima	13.15.12	present	13.18.5	pugalik	13.20.18	punduma	14.3.11	puuna
13.12.20	popslus	13.15.13	press	13.18.6	pugem	13.20.19	punetus	14.3.12	puunott
13.13.1	pordik	13.15.14	prigu	13.18.7	pugema	13.20.20	pungama	14.3.13	puupahl
13.13.2	pordu	13.15.15	priima	13.18.8	pugima	14.1.1	pungis	14.3.14	puupill
13.13.3	porgand	13.15.16	priimus	13.18.9	pugin	14.1.2	punguma	14.3.15	puupinu
13.13.4	poriauk	13.15.17	priis	13.18.10	puhang	14.1.3	punjas	14.3.16	puuriit
13.13.5	porikuu	13.15.18	prikaas	13.18.11	puhasti	14.1.4	punkar	14.3.17	puurija
13.13.6	porima	13.15.19	prikk	13.18.12	puhetis	14.1.5	punkt	14.3.18	puurima
13.13.7	porine	13.15.20	prill	13.18.13	puhevil	14.1.6	punna	14.3.19	puurmed
13.13.8	porno	13.16.1	primaar	13.18.14	puhis	14.1.7	punni	14.3.20	puuront
13.13.9	porru	13.16.2	primaat	13.18.15	puhkama	14.1.8	punnima	14.4.1	puuslak
13.13.10	porss	13.16.3	prink	13.18.16	puhki	14.1.9	punnis	14.4.2	puustus
13.13.11	porsuma	13.16.4	prinkus	13.18.17	puhkima	14.1.10	punnpea	14.4.3	puute
13.13.12	porte	13.16.5	printer	13.18.18	puhmas	14.1.11	punnu	14.4.4	puutoim
13.13.13	porter	13.16.6	prints	13.18.19	puhtalt	14.1.12	punuma	14.4.5	puuvaik
13.13.14	portjee	13.16.7	prior	13.18.20	puhtand	14.1.13	punutis	14.4.6	puuvedu
13.13.15	porto	13.16.8	priskus	13.19.1	puhtima	14.1.14	pupsuma	14.4.7	puuvill
13.13.16	portree	13.16.9	prisma	13.19.2	puhtuke	14.1.15	purdne	14.4.8	puuvirn
13.13.17	ports	13.16.10	pristav	13.19.3	puhtus	14.1.16	pureja	14.4.9	puuvool
13.13.18	posija	13.16.11	prits	13.19.4	puhuma	14.1.17	purema	14.4.10	quasi
13.13.19	posima	13.16.12	pritse	13.19.5	puhur	14.1.18	purgaa	14.4.11	raada
13.13.20	posin	13.16.13	priuh	13.19.6	puhuti	14.1.19	purgeen	14.4.12	raadama
13.14.1	possaad	13.16.14	produkt	13.19.7	puhvet	14.1.20	purin	14.4.13	raadik
13.14.2	poster	13.16.15	proff	13.19.8	puhvima	14.2.1	purism	14.4.14	raagjas
13.14.3	potas	13.16.16	prohvet	13.19.9	puies	14.2.2	purju	14.4.15	raaglik
13.14.4	potents	13.16.17	prohvus	13.19.10	puige	14.2.3	purkima	14.4.16	raaguma
13.14.5	potsima	13.16.18	promill	13.19.11	puiklik	14.2.4	purpur	14.4.17	raama
13.14.6	potsti	13.16.19	promoma	13.19.12	puiselt	14.2.5	purre	14.4.18	raapuri
13.14.7	pottahi	13.16.20	proofil	13.19.13	puist	14.2.6	purse	14.4.19	raasike
13.14.8	poutima	13.17.1	proosa	13.19.14	puiste	14.2.7	purtsti	14.4.20	raasuke
13.14.9	povidlo	13.17.2	prooton	13.19.15	puistu	14.2.8	puruks	14.5.1	raatmaa
13.14.10	praaker	13.17.3	proovel	13.19.16	puisus	14.2.9	purusti	14.5.2	raats
13.14.11	praam	13.17.4	propaan	13.19.17	puitosa	14.2.10	pusar	14.5.3	rabadik
13.14.12	praamer	13.17.5	protest	13.19.18	puituma	14.2.11	puskima	14.5.4	rabakas
13.14.13	praeahi	13.17.6	proto	13.19.19	puitvai	14.2.12	pusle	14.5.5	rabama
13.14.14	prahine	13.17.7	proua	13.19.20	puksama	14.2.13	pusta	14.5.6	rabamaa
13.14.15	prahing	13.17.8	prouake	13.20.1	pukser	14.2.14	putka	14.5.7	rabav
13.14.16	prahvak	13.17.9	prunn	13.20.2	puksima	14.2.15	putku	14.5.8	rabedus
13.14.17	praks	13.17.10	prunti	13.20.3	pukspuu	14.2.16	putkus	14.5.9	radar
13.14.18	praksak	13.17.11	pruntis	13.20.4	puksti	14.2.17	putukas	14.5.10	radiaan
13.14.19	praktik	13.17.12	pruss	13.20.5	puksuma	14.2.18	puuanum	14.5.11	radiant
13.14.20	pralle	13.17.13	pruuk	13.20.6	puldan	14.2.19	puudel	14.5.12	radio
13.15.1	praller	13.17.14	pruul	13.20.7	pulkama	14.2.20	puuder	14.5.13	radoon
13.15.2	praokil	13.17.15	pruun	13.20.8	pulke	14.3.1	puuduja	14.5.14	raekoda
13.15.3	praost	13.17.16	pruuse	13.20.9	pulman	14.3.2	puuduma	14.5.15	raetuba
13.15.4	praska	13.17.17	pruut	13.20.10	pumat	14.3.3	puugaas	14.5.16	raevuma
13.15.5	prauhti	13.17.18	publik	13.20.11	pumpla	14.3.4	puujuur	14.5.17	raffia
13.15.6	preemia	13.17.19	pudedus	13.20.12	pumps	14.3.5	puukool	14.5.18	ragtime
13.15.7	prees	13.17.20	puder	13.20.13	punama	14.3.6	puukoor	14.5.19	rahaabi
13.15.8	preetor	13.18.1	pudine	13.20.14	punand	14.3.7	puukull	14.5.20	rahahai
14.6.1	rahakas	14.8.14	rantjee	14.11.7	reetee	14.13.20	riietus	14.16.13	ristmik
14.6.2	rahene	14.8.15	raplema	14.11.8	reetlik	14.14.1	riiklus	14.16.14	ristpea
14.6.3	rahhiit	14.8.16	rapped	14.11.9	reetor	14.14.2	riimid	14.16.15	ristpuu
14.6.4	rahke	14.8.17	rappima	14.11.10	reetur	14.14.3	riimima	14.16.16	risttee
14.6.5	rahkima	14.8.18	rapsama	14.11.11	refleks	14.14.4	riimuma	14.16.17	risune
14.6.6	rahmama	14.8.19	rapsood	14.11.12	reform	14.14.5	riipima	14.16.18	riuge
14.6.7	rahmima	14.8.20	raputus	14.11.13	regent	14.14.6	riisiko	14.16.19	riuklik
14.6.8	rahul	14.9.1	rasedus	14.11.14	reggae	14.14.7	riisk	14.16.20	rivaal
14.6.9	rahule	14.9.2	raske	14.11.15	regioon	14.14.8	riist	14.17.1	rivedus
14.6.10	rahulik	14.9.3	raskelt	14.11.16	regress	14.14.9	riisuma	14.17.2	rivitu
14.6.11	rahutus	14.9.4	raskuma	14.11.17	rehala	14.14.10	riitus	14.17.3	rjassa
14.6.12	rahvas	14.9.5	raspel	14.11.18	rehmima	14.14.11	riiukas	14.17.4	rober
14.6.13	rahvus	14.9.6	rasune	14.11.19	rehnut	14.14.12	riiul	14.17.5	robot
14.6.14	raidmed	14.9.7	rasvama	14.11.20	rehnutt	14.14.13	riivama	14.17.6	rodeo
14.6.15	raidur	14.9.8	rasvik	14.12.1	rehvima	14.14.14	riivatu	14.17.7	roeokse
14.6.16	raieesi	14.9.9	ratse	14.12.2	reipus	14.14.15	rikkalt	14.17.8	rogusk
